fecha,variacion_ipc,valor_uf,usdclp,tpm,eurclp
2008-12-26,-1.2,21456.03,625.59,8.25,874.22
2008-12-27,-1.2,21455.34,625.59,8.25,874.22
2008-12-28,-1.2,21454.65,625.59,8.25,874.22
2008-12-29,-1.2,21453.96,627.93,8.25,883.41
2008-12-30,-1.2,21453.26,629.11,8.25,889.33
2008-12-31,-1.2,21452.57,629.11,8.25,889.33
2009-01-01,-0.8,21451.88,629.11,8.25,889.33
2009-01-02,-0.8,21451.19,636.45,8.25,898.81
2009-01-03,-0.8,21450.5,636.45,8.25,898.81
2009-01-04,-0.8,21449.8,636.45,8.25,898.81
2009-01-05,-0.8,21449.11,640.91,8.25,890.4
2009-01-06,-0.8,21448.42,643.87,8.25,873.87
2009-01-07,-0.8,21447.73,633.23,8.25,852.84
2009-01-08,-0.8,21447.03,630.19,8.25,861.15
2009-01-09,-0.8,21446.34,629.5,7.25,861.86
2009-01-10,-0.8,21437.99,629.5,7.25,861.86
2009-01-11,-0.8,21429.64,629.5,7.25,861.86
2009-01-12,-0.8,21421.3,616.95,7.25,830.13
2009-01-13,-0.8,21412.96,610.09,7.25,817.16
2009-01-14,-0.8,21404.62,614.85,7.25,810.61
2009-01-15,-0.8,21396.29,615.85,7.25,810.65
2009-01-16,-0.8,21387.96,625.63,7.25,818.24
2009-01-17,-0.8,21379.63,625.63,7.25,818.24
2009-01-18,-0.8,21371.3,625.63,7.25,818.24
2009-01-19,-0.8,21362.98,615.48,7.25,815.1
2009-01-20,-0.8,21354.66,620.78,7.25,816.82
2009-01-21,-0.8,21346.35,624.81,7.25,807.14
2009-01-22,-0.8,21338.04,623.64,7.25,802.11
2009-01-23,-0.8,21329.73,622.3,7.25,806.19
2009-01-24,-0.8,21321.42,622.3,7.25,806.19
2009-01-25,-0.8,21313.12,622.3,7.25,806.19
2009-01-26,-0.8,21304.82,621.17,7.25,805.67
2009-01-27,-0.8,21296.53,616.94,7.25,810.48
2009-01-28,-0.8,21288.24,616.2,7.25,812.18
2009-01-29,-0.8,21279.95,611.89,7.25,809.81
2009-01-30,-0.8,21271.66,612.43,7.25,794.74
2009-01-31,-0.8,21263.38,612.43,7.25,794.74
2009-02-01,-0.4,21255.1,612.43,7.25,794.74
2009-02-02,-0.4,21246.83,617.1,7.25,790.65
2009-02-03,-0.4,21238.55,621.78,7.25,799.31
2009-02-04,-0.4,21230.28,623.87,7.25,807.18
2009-02-05,-0.4,21222.02,617.2,7.25,793.83
2009-02-06,-0.4,21213.75,620.28,7.25,796.56
2009-02-07,-0.4,21205.49,620.28,7.25,796.56
2009-02-08,-0.4,21197.24,620.28,7.25,796.56
2009-02-09,-0.4,21188.98,615.82,7.25,797.07
2009-02-10,-0.4,21182.9,610.13,7.25,794.65
2009-02-11,-0.4,21176.83,605.7,7.25,780.64
2009-02-12,-0.4,21170.75,602.12,7.25,773.73
2009-02-13,-0.4,21164.68,593.02,4.75,760.38
2009-02-14,-0.4,21158.61,593.02,4.75,760.38
2009-02-15,-0.4,21152.54,593.02,4.75,760.38
2009-02-16,-0.4,21146.47,583.32,4.75,753.25
2009-02-17,-0.4,21140.41,584.35,4.75,745.82
2009-02-18,-0.4,21134.35,592.37,4.75,745.59
2009-02-19,-0.4,21128.28,592.45,4.75,744.56
2009-02-20,-0.4,21122.22,604.17,4.75,767.1
2009-02-21,-0.4,21116.17,604.17,4.75,767.1
2009-02-22,-0.4,21110.11,604.17,4.75,767.1
2009-02-23,-0.4,21104.05,619.44,4.75,795.48
2009-02-24,-0.4,21098.0,621.41,4.75,792.11
2009-02-25,-0.4,21091.95,598.98,4.75,767.14
2009-02-26,-0.4,21085.9,600.69,4.75,764.92
2009-02-27,-0.4,21079.85,595.76,4.75,760.38
2009-02-28,-0.4,21073.81,595.76,4.75,760.38
2009-03-01,0.4,21067.76,595.76,4.75,760.38
2009-03-02,0.4,21061.72,599.04,4.75,761.27
2009-03-03,0.4,21055.68,603.73,4.75,758.93
2009-03-04,0.4,21049.64,609.29,4.75,765.82
2009-03-05,0.4,21043.6,614.85,4.75,775.54
2009-03-06,0.4,21037.57,610.79,4.75,767.81
2009-03-07,0.4,21031.53,610.79,4.75,767.81
2009-03-08,0.4,21025.5,610.79,4.75,767.81
2009-03-09,0.4,21019.47,605.4,4.75,766.14
2009-03-10,0.4,21016.75,610.18,4.75,770.33
2009-03-11,0.4,21014.04,604.88,4.75,764.12
2009-03-12,0.4,21011.32,601.47,4.75,768.65
2009-03-13,0.4,21008.6,598.09,2.25,766.39
2009-03-14,0.4,21005.89,598.09,2.25,766.39
2009-03-15,0.4,21003.17,598.09,2.25,766.39
2009-03-16,0.4,21000.46,594.0,2.25,766.16
2009-03-17,0.4,20997.74,585.95,2.25,760.28
2009-03-18,0.4,20995.03,583.29,2.25,758.6
2009-03-19,0.4,20992.31,591.72,2.25,795.32
2009-03-20,0.4,20989.6,584.24,2.25,798.14
2009-03-21,0.4,20986.88,584.24,2.25,798.14
2009-03-22,0.4,20984.17,584.24,2.25,798.14
2009-03-23,0.4,20981.46,587.14,2.25,795.37
2009-03-24,0.4,20978.75,579.78,2.25,790.43
2009-03-25,0.4,20976.03,576.44,2.25,777.61
2009-03-26,0.4,20973.32,574.47,2.25,780.74
2009-03-27,0.4,20970.61,575.25,2.25,778.0
2009-03-28,0.4,20967.9,575.25,2.25,778.0
2009-03-29,0.4,20965.19,575.25,2.25,778.0
2009-03-30,0.4,20962.48,572.39,2.25,760.95
2009-03-31,0.4,20959.77,582.1,2.25,768.04
2009-04-01,-0.2,20957.06,583.26,2.25,775.41
2009-04-02,-0.2,20954.35,582.08,2.25,770.35
2009-04-03,-0.2,20951.64,575.12,2.25,773.32
2009-04-04,-0.2,20948.93,575.12,2.25,773.32
2009-04-05,-0.2,20946.22,575.12,2.25,773.32
2009-04-06,-0.2,20943.51,580.35,2.25,782.14
2009-04-07,-0.2,20940.81,582.2,2.25,779.91
2009-04-08,-0.2,20938.1,582.81,2.25,773.37
2009-04-09,-0.2,20935.39,580.61,2.25,768.61
2009-04-10,-0.2,20938.18,580.61,2.25,768.61
2009-04-11,-0.2,20940.96,580.61,2.25,768.61
2009-04-12,-0.2,20943.75,580.61,2.25,768.61
2009-04-13,-0.2,20946.54,577.31,1.75,759.52
2009-04-14,-0.2,20949.32,577.8,1.75,772.77
2009-04-15,-0.2,20952.11,577.73,1.75,767.54
2009-04-16,-0.2,20954.9,579.34,1.75,764.5
2009-04-17,-0.2,20957.69,577.12,1.75,760.37
2009-04-18,-0.2,20960.48,577.12,1.75,760.37
2009-04-19,-0.2,20963.27,577.12,1.75,760.37
2009-04-20,-0.2,20966.06,578.66,1.75,753.66
2009-04-21,-0.2,20968.85,583.96,1.75,754.86
2009-04-22,-0.2,20971.64,583.13,1.75,754.37
2009-04-23,-0.2,20974.43,583.67,1.75,759.79
2009-04-24,-0.2,20977.22,584.23,1.75,765.9
2009-04-25,-0.2,20980.01,584.23,1.75,765.9
2009-04-26,-0.2,20982.8,584.23,1.75,765.9
2009-04-27,-0.2,20985.59,587.54,1.75,778.2
2009-04-28,-0.2,20988.39,600.11,1.75,781.7
2009-04-29,-0.2,20991.18,601.04,1.75,789.7
2009-04-30,-0.2,20993.97,588.62,1.75,780.15
2009-05-01,-0.3,20996.77,588.62,1.75,780.15
2009-05-02,-0.3,20999.56,588.62,1.75,780.15
2009-05-03,-0.3,21002.36,588.62,1.75,780.15
2009-05-04,-0.3,21005.15,580.1,1.75,767.53
2009-05-05,-0.3,21007.95,573.55,1.75,767.29
2009-05-06,-0.3,21010.74,568.85,1.75,757.36
2009-05-07,-0.3,21013.54,571.12,1.75,760.68
2009-05-08,-0.3,21016.33,564.44,1.25,755.0
2009-05-09,-0.3,21019.13,564.44,1.25,755.0
2009-05-10,-0.3,21017.77,564.44,1.25,755.0
2009-05-11,-0.3,21016.42,562.53,1.25,765.56
2009-05-12,-0.3,21015.06,568.45,1.25,772.77
2009-05-13,-0.3,21013.7,568.09,1.25,775.13
2009-05-14,-0.3,21012.34,570.84,1.25,774.97
2009-05-15,-0.3,21010.99,564.2,1.25,770.24
2009-05-16,-0.3,21009.63,564.2,1.25,770.24
2009-05-17,-0.3,21008.27,564.2,1.25,770.24
2009-05-18,-0.3,21006.92,560.34,1.25,755.68
2009-05-19,-0.3,21005.56,559.11,1.25,756.27
2009-05-20,-0.3,21004.2,559.56,1.25,764.43
2009-05-21,-0.3,21002.85,559.56,1.25,764.43
2009-05-22,-0.3,21001.49,558.95,1.25,770.54
2009-05-23,-0.3,21000.13,558.95,1.25,770.54
2009-05-24,-0.3,20998.78,558.95,1.25,770.54
2009-05-25,-0.3,20997.42,561.55,1.25,786.7
2009-05-26,-0.3,20996.07,562.39,1.25,787.88
2009-05-27,-0.3,20994.71,564.33,1.25,789.05
2009-05-28,-0.3,20993.35,565.6,1.25,785.77
2009-05-29,-0.3,20992.0,564.64,1.25,787.39
2009-05-30,-0.3,20990.64,564.64,1.25,787.39
2009-05-31,-0.3,20989.29,564.64,1.25,787.39
2009-06-01,0.3,20987.93,560.58,1.25,792.34
2009-06-02,0.3,20986.58,560.62,1.25,794.08
2009-06-03,0.3,20985.22,562.52,1.25,805.67
2009-06-04,0.3,20983.87,565.67,1.25,799.19
2009-06-05,0.3,20982.51,566.12,1.25,802.21
2009-06-06,0.3,20981.16,566.12,1.25,802.21
2009-06-07,0.3,20979.8,566.12,1.25,802.21
2009-06-08,0.3,20978.45,565.77,1.25,789.96
2009-06-09,0.3,20977.09,568.71,1.25,790.97
2009-06-10,0.3,20974.99,566.25,1.25,796.97
2009-06-11,0.3,20972.89,565.62,1.25,789.75
2009-06-12,0.3,20970.79,564.24,1.25,796.95
2009-06-13,0.3,20968.69,564.24,1.25,796.95
2009-06-14,0.3,20966.59,564.24,1.25,796.95
2009-06-15,0.3,20964.49,562.09,1.25,786.91
2009-06-16,0.3,20962.39,565.21,1.25,778.53
2009-06-17,0.3,20960.29,553.14,0.75,766.02
2009-06-18,0.3,20958.19,549.99,0.75,767.61
2009-06-19,0.3,20956.09,539.81,0.75,749.94
2009-06-20,0.3,20953.99,539.81,0.75,749.94
2009-06-21,0.3,20951.89,539.81,0.75,749.94
2009-06-22,0.3,20949.8,536.43,0.75,748.99
2009-06-23,0.3,20947.7,534.42,0.75,741.22
2009-06-24,0.3,20945.6,533.8,0.75,751.62
2009-06-25,0.3,20943.5,532.69,0.75,741.6
2009-06-26,0.3,20941.41,531.93,0.75,744.37
2009-06-27,0.3,20939.31,531.93,0.75,744.37
2009-06-28,0.3,20937.21,531.93,0.75,744.37
2009-06-29,0.3,20935.11,531.93,0.75,744.37
2009-06-30,0.3,20933.02,529.07,0.75,744.33
2009-07-01,-0.4,20930.92,531.76,0.75,746.33
2009-07-02,-0.4,20928.83,534.99,0.75,757.03
2009-07-03,-0.4,20926.73,543.59,0.75,761.44
2009-07-04,-0.4,20924.63,543.59,0.75,761.44
2009-07-05,-0.4,20922.54,543.59,0.75,761.44
2009-07-06,-0.4,20920.44,541.37,0.75,756.63
2009-07-07,-0.4,20918.35,540.35,0.75,754.47
2009-07-08,-0.4,20916.25,540.42,0.75,752.36
2009-07-09,-0.4,20914.16,546.05,0.75,756.41
2009-07-10,-0.4,20916.18,547.65,0.5,768.2
2009-07-11,-0.4,20918.2,547.65,0.5,768.2
2009-07-12,-0.4,20920.22,547.65,0.5,768.2
2009-07-13,-0.4,20922.25,551.7,0.5,769.56
2009-07-14,-0.4,20924.27,548.68,0.5,767.17
2009-07-15,-0.4,20926.29,548.35,0.5,764.14
2009-07-16,-0.4,20928.31,548.35,0.5,764.14
2009-07-17,-0.4,20930.33,541.3,0.5,764.01
2009-07-18,-0.4,20932.36,541.3,0.5,764.01
2009-07-19,-0.4,20934.38,541.3,0.5,764.01
2009-07-20,-0.4,20936.4,532.17,0.5,750.8
2009-07-21,-0.4,20938.43,531.33,0.5,755.59
2009-07-22,-0.4,20940.45,532.59,0.5,755.88
2009-07-23,-0.4,20942.47,533.61,0.5,758.72
2009-07-24,-0.4,20944.5,534.12,0.5,758.8
2009-07-25,-0.4,20946.52,534.12,0.5,758.8
2009-07-26,-0.4,20948.54,534.12,0.5,758.8
2009-07-27,-0.4,20950.57,538.22,0.5,764.73
2009-07-28,-0.4,20952.59,540.85,0.5,769.78
2009-07-29,-0.4,20954.62,544.72,0.5,771.56
2009-07-30,-0.4,20956.64,543.53,0.5,762.74
2009-07-31,-0.4,20958.67,541.9,0.5,762.7
2009-08-01,-0.4,20960.69,541.9,0.5,762.7
2009-08-02,-0.4,20962.72,541.9,0.5,762.7
2009-08-03,-0.4,20964.74,541.3,0.5,772.07
2009-08-04,-0.4,20966.77,538.22,0.5,775.64
2009-08-05,-0.4,20968.8,539.4,0.5,776.34
2009-08-06,-0.4,20970.82,540.99,0.5,779.86
2009-08-07,-0.4,20972.85,541.71,0.5,777.2
2009-08-08,-0.4,20974.88,541.71,0.5,777.2
2009-08-09,-0.4,20976.9,541.71,0.5,777.2
2009-08-10,-0.4,20974.19,542.98,0.5,769.53
2009-08-11,-0.4,20971.48,546.37,0.5,772.04
2009-08-12,-0.4,20968.77,549.79,0.5,778.08
2009-08-13,-0.4,20966.05,546.53,0.5,777.2
2009-08-14,-0.4,20963.34,545.36,0.5,779.09
2009-08-15,-0.4,20960.63,545.36,0.5,779.09
2009-08-16,-0.4,20957.92,545.36,0.5,779.09
2009-08-17,-0.4,20955.21,552.21,0.5,782.83
2009-08-18,-0.4,20952.51,558.71,0.5,786.8
2009-08-19,-0.4,20949.8,556.31,0.5,786.53
2009-08-20,-0.4,20947.09,552.65,0.5,786.69
2009-08-21,-0.4,20944.38,548.06,0.5,781.83
2009-08-22,-0.4,20941.67,548.06,0.5,781.83
2009-08-23,-0.4,20938.96,548.06,0.5,781.83
2009-08-24,-0.4,20936.26,543.5,0.5,779.43
2009-08-25,-0.4,20933.55,546.53,0.5,781.2
2009-08-26,-0.4,20930.84,546.19,0.5,781.61
2009-08-27,-0.4,20928.14,548.57,0.5,781.33
2009-08-28,-0.4,20925.43,548.55,0.5,787.47
2009-08-29,-0.4,20922.73,548.55,0.5,787.47
2009-08-30,-0.4,20920.02,548.55,0.5,787.47
2009-08-31,-0.4,20917.32,550.64,0.5,787.19
2009-09-01,1.0,20914.61,553.35,0.5,792.2
2009-09-02,1.0,20911.91,555.29,0.5,789.32
2009-09-03,1.0,20909.21,557.74,0.5,796.54
2009-09-04,1.0,20906.5,555.87,0.5,792.06
2009-09-05,1.0,20903.8,555.87,0.5,792.06
2009-09-06,1.0,20901.1,555.87,0.5,792.06
2009-09-07,1.0,20898.4,552.42,0.5,789.96
2009-09-08,1.0,20895.69,550.96,0.5,790.02
2009-09-09,1.0,20892.99,551.87,0.5,800.51
2009-09-10,1.0,20890.2,551.64,0.5,802.27
2009-09-11,1.0,20887.41,554.03,0.5,807.62
2009-09-12,1.0,20884.62,554.03,0.5,807.62
2009-09-13,1.0,20881.83,554.03,0.5,807.62
2009-09-14,1.0,20879.04,550.57,0.5,803.05
2009-09-15,1.0,20876.25,551.88,0.5,806.02
2009-09-16,1.0,20873.46,551.37,0.5,808.93
2009-09-17,1.0,20870.67,545.72,0.5,803.36
2009-09-18,1.0,20867.88,545.72,0.5,803.36
2009-09-19,1.0,20865.1,545.72,0.5,803.36
2009-09-20,1.0,20862.31,545.72,0.5,803.36
2009-09-21,1.0,20859.52,545.96,0.5,804.42
2009-09-22,1.0,20856.73,544.5,0.5,799.68
2009-09-23,1.0,20853.95,540.48,0.5,799.76
2009-09-24,1.0,20851.16,539.71,0.5,797.33
2009-09-25,1.0,20848.38,540.96,0.5,793.08
2009-09-26,1.0,20845.59,540.96,0.5,793.08
2009-09-27,1.0,20842.81,540.96,0.5,793.08
2009-09-28,1.0,20840.02,544.66,0.5,799.21
2009-09-29,1.0,20837.24,545.44,0.5,796.5
2009-09-30,1.0,20834.45,546.07,0.5,796.02
2009-10-01,0.0,20831.67,550.36,0.5,805.09
2009-10-02,0.0,20828.89,553.3,0.5,803.63
2009-10-03,0.0,20826.11,553.3,0.5,803.63
2009-10-04,0.0,20823.32,553.3,0.5,803.63
2009-10-05,0.0,20820.54,557.41,0.5,812.67
2009-10-06,0.0,20817.76,556.11,0.5,815.17
2009-10-07,0.0,20814.98,554.02,0.5,815.69
2009-10-08,0.0,20812.2,553.57,0.5,812.64
2009-10-09,0.0,20809.42,550.55,0.5,813.94
2009-10-10,0.0,20816.1,550.55,0.5,813.94
2009-10-11,0.0,20822.78,550.55,0.5,813.94
2009-10-12,0.0,20829.47,550.55,0.5,813.94
2009-10-13,0.0,20836.15,554.44,0.5,815.47
2009-10-14,0.0,20842.84,554.66,0.5,821.96
2009-10-15,0.0,20849.53,552.48,0.5,824.11
2009-10-16,0.0,20856.23,549.21,0.5,819.47
2009-10-17,0.0,20862.92,549.21,0.5,819.47
2009-10-18,0.0,20869.62,549.21,0.5,819.47
2009-10-19,0.0,20876.32,547.61,0.5,815.75
2009-10-20,0.0,20883.02,546.25,0.5,816.27
2009-10-21,0.0,20889.73,542.63,0.5,810.02
2009-10-22,0.0,20896.43,542.56,0.5,815.88
2009-10-23,0.0,20903.14,536.75,0.5,806.54
2009-10-24,0.0,20909.85,536.75,0.5,806.54
2009-10-25,0.0,20916.56,536.75,0.5,806.54
2009-10-26,0.0,20923.28,531.95,0.5,798.48
2009-10-27,0.0,20930.0,532.89,0.5,791.58
2009-10-28,0.0,20936.72,532.85,0.5,788.47
2009-10-29,0.0,20943.44,531.15,0.5,781.33
2009-10-30,0.0,20950.16,531.74,0.5,789.05
2009-10-31,0.0,20956.89,531.74,0.5,789.05
2009-11-01,-0.5,20963.61,531.74,0.5,789.05
2009-11-02,-0.5,20970.34,531.83,0.5,783.6
2009-11-03,-0.5,20977.08,528.89,0.5,781.0
2009-11-04,-0.5,20983.81,531.49,0.5,780.68
2009-11-05,-0.5,20990.55,527.84,0.5,783.15
2009-11-06,-0.5,20997.29,524.07,0.5,778.82
2009-11-07,-0.5,21004.03,524.07,0.5,778.82
2009-11-08,-0.5,21010.77,524.07,0.5,778.82
2009-11-09,-0.5,21017.51,521.77,0.5,774.25
2009-11-10,-0.5,21017.51,515.67,0.5,772.89
2009-11-11,-0.5,21017.51,509.53,0.5,762.31
2009-11-12,-0.5,21017.51,506.01,0.5,757.5
2009-11-13,-0.5,21017.51,508.19,0.5,755.22
2009-11-14,-0.5,21017.51,508.19,0.5,755.22
2009-11-15,-0.5,21017.51,508.19,0.5,755.22
2009-11-16,-0.5,21017.51,504.09,0.5,752.15
2009-11-17,-0.5,21017.51,497.65,0.5,744.32
2009-11-18,-0.5,21017.51,494.09,0.5,733.51
2009-11-19,-0.5,21017.51,491.09,0.5,734.18
2009-11-20,-0.5,21017.51,498.2,0.5,742.7
2009-11-21,-0.5,21017.51,498.2,0.5,742.7
2009-11-22,-0.5,21017.51,498.2,0.5,742.7
2009-11-23,-0.5,21017.51,503.58,0.5,747.82
2009-11-24,-0.5,21017.51,494.51,0.5,740.06
2009-11-25,-0.5,21017.51,493.26,0.5,738.19
2009-11-26,-0.5,21017.51,492.33,0.5,742.8
2009-11-27,-0.5,21017.51,493.48,0.5,740.41
2009-11-28,-0.5,21017.51,493.48,0.5,740.41
2009-11-29,-0.5,21017.51,493.48,0.5,740.41
2009-11-30,-0.5,21017.51,495.84,0.5,741.72
2009-12-01,-0.3,21017.51,494.82,0.5,742.53
2009-12-02,-0.3,21017.51,495.78,0.5,748.91
2009-12-03,-0.3,21017.51,499.46,0.5,751.18
2009-12-04,-0.3,21017.51,502.64,0.5,758.47
2009-12-05,-0.3,21017.51,502.64,0.5,758.47
2009-12-06,-0.3,21017.51,502.64,0.5,758.47
2009-12-07,-0.3,21017.51,501.79,0.5,745.49
2009-12-08,-0.3,21017.51,501.79,0.5,745.49
2009-12-09,-0.3,21017.51,502.91,0.5,748.38
2009-12-10,-0.3,21014.11,503.55,0.5,739.64
2009-12-11,-0.3,21010.71,495.89,0.5,729.36
2009-12-12,-0.3,21007.32,495.89,0.5,729.36
2009-12-13,-0.3,21003.92,495.89,0.5,729.36
2009-12-14,-0.3,21000.52,495.51,0.5,724.54
2009-12-15,-0.3,20997.13,497.11,0.5,728.37
2009-12-16,-0.3,20993.73,498.77,0.5,723.69
2009-12-17,-0.3,20990.34,498.43,0.5,724.99
2009-12-18,-0.3,20986.95,500.56,0.5,717.44
2009-12-19,-0.3,20983.55,500.56,0.5,717.44
2009-12-20,-0.3,20980.16,500.56,0.5,717.44
2009-12-21,-0.3,20976.77,502.59,0.5,718.91
2009-12-22,-0.3,20973.38,503.93,0.5,720.62
2009-12-23,-0.3,20969.99,507.19,0.5,723.11
2009-12-24,-0.3,20966.6,508.75,0.5,730.12
2009-12-25,-0.3,20963.21,508.75,0.5,730.12
2009-12-26,-0.3,20959.82,508.75,0.5,730.12
2009-12-27,-0.3,20956.43,508.75,0.5,730.12
2009-12-28,-0.3,20953.04,506.62,0.5,727.38
2009-12-29,-0.3,20949.65,506.27,0.5,728.66
2009-12-30,-0.3,20946.26,506.43,0.5,727.21
2009-12-31,-0.3,20942.88,506.43,0.5,727.21
2010-01-01,0.5,20939.49,506.43,0.5,727.21
2010-01-02,0.5,20936.11,506.43,0.5,727.21
2010-01-03,0.5,20932.72,506.43,0.5,727.21
2010-01-04,0.5,20929.34,507.1,0.5,726.82
2010-01-05,0.5,20925.95,505.7,0.5,729.3
2010-01-06,0.5,20922.57,504.22,0.5,724.66
2010-01-07,0.5,20919.19,497.93,0.5,716.34
2010-01-08,0.5,20915.8,494.54,0.5,707.8
2010-01-09,0.5,20912.42,494.54,0.5,707.8
2010-01-10,0.5,20910.39,494.54,0.5,707.8
2010-01-11,0.5,20908.37,492.37,0.5,710.08
2010-01-12,0.5,20906.34,489.47,0.5,710.61
2010-01-13,0.5,20904.31,491.16,0.5,711.72
2010-01-14,0.5,20902.29,490.01,0.5,710.16
2010-01-15,0.5,20900.26,493.0,0.5,715.22
2010-01-16,0.5,20898.24,493.0,0.5,715.22
2010-01-17,0.5,20896.21,493.0,0.5,715.22
2010-01-18,0.5,20894.19,492.9,0.5,708.6
2010-01-19,0.5,20892.16,490.89,0.5,706.62
2010-01-20,0.5,20890.14,492.21,0.5,703.16
2010-01-21,0.5,20888.11,495.2,0.5,698.55
2010-01-22,0.5,20886.09,498.75,0.5,703.85
2010-01-23,0.5,20884.06,498.75,0.5,703.85
2010-01-24,0.5,20882.04,498.75,0.5,703.85
2010-01-25,0.5,20880.02,506.36,0.5,717.02
2010-01-26,0.5,20877.99,506.88,0.5,717.25
2010-01-27,0.5,20875.97,512.12,0.5,721.5
2010-01-28,0.5,20873.95,520.69,0.5,730.38
2010-01-29,0.5,20871.92,531.75,0.5,743.5
2010-01-30,0.5,20869.9,531.75,0.5,743.5
2010-01-31,0.5,20867.88,531.75,0.5,743.5
2010-02-01,0.3,20865.85,523.1,0.5,726.12
2010-02-02,0.3,20863.83,528.48,0.5,735.74
2010-02-03,0.3,20861.81,528.58,0.5,738.55
2010-02-04,0.3,20859.79,535.51,0.5,744.9
2010-02-05,0.3,20857.77,546.18,0.5,751.8
2010-02-06,0.3,20855.75,546.18,0.5,751.8
2010-02-07,0.3,20853.72,546.18,0.5,751.8
2010-02-08,0.3,20851.7,543.35,0.5,739.55
2010-02-09,0.3,20849.68,541.39,0.5,740.41
2010-02-10,0.3,20853.39,541.23,0.5,745.91
2010-02-11,0.3,20857.11,535.63,0.5,736.36
2010-02-12,0.3,20860.82,533.55,0.5,729.69
2010-02-13,0.3,20864.54,533.55,0.5,729.69
2010-02-14,0.3,20868.26,533.55,0.5,729.69
2010-02-15,0.3,20871.98,529.6,0.5,720.54
2010-02-16,0.3,20875.69,525.48,0.5,714.55
2010-02-17,0.3,20879.41,527.58,0.5,725.99
2010-02-18,0.3,20883.13,527.81,0.5,718.79
2010-02-19,0.3,20886.85,532.39,0.5,723.65
2010-02-20,0.3,20890.57,532.39,0.5,723.65
2010-02-21,0.3,20894.29,532.39,0.5,723.65
2010-02-22,0.3,20898.02,533.21,0.5,724.08
2010-02-23,0.3,20901.74,529.19,0.5,718.91
2010-02-24,0.3,20905.46,528.52,0.5,714.8
2010-02-25,0.3,20909.19,530.67,0.5,718.87
2010-02-26,0.3,20912.91,529.69,0.5,716.28
2010-02-27,0.3,20916.64,529.69,0.5,716.28
2010-02-28,0.3,20920.36,529.69,0.5,716.28
2010-03-01,0.1,20924.09,527.84,0.5,718.93
2010-03-02,0.1,20927.82,524.94,0.5,710.92
2010-03-03,0.1,20931.55,521.49,0.5,709.51
2010-03-04,0.1,20935.27,515.81,0.5,707.46
2010-03-05,0.1,20939.0,515.04,0.5,698.93
2010-03-06,0.1,20942.73,515.04,0.5,698.93
2010-03-07,0.1,20946.46,515.04,0.5,698.93
2010-03-08,0.1,20950.2,511.23,0.5,695.84
2010-03-09,0.1,20953.93,508.66,0.5,693.28
2010-03-10,0.1,20955.95,512.79,0.5,697.58
2010-03-11,0.1,20957.98,515.17,0.5,702.82
2010-03-12,0.1,20960.01,520.81,0.5,711.88
2010-03-13,0.1,20962.03,520.81,0.5,711.88
2010-03-14,0.1,20964.06,520.81,0.5,711.88
2010-03-15,0.1,20966.08,516.33,0.5,710.42
2010-03-16,0.1,20968.11,516.45,0.5,705.73
2010-03-17,0.1,20970.13,521.87,0.5,717.84
2010-03-18,0.1,20972.16,526.89,0.5,725.14
2010-03-19,0.1,20974.19,525.95,0.5,716.75
2010-03-20,0.1,20976.21,525.95,0.5,716.75
2010-03-21,0.1,20978.24,525.95,0.5,716.75
2010-03-22,0.1,20980.27,527.78,0.5,714.47
2010-03-23,0.1,20982.3,533.24,0.5,722.16
2010-03-24,0.1,20984.32,533.87,0.5,720.76
2010-03-25,0.1,20986.35,532.69,0.5,711.01
2010-03-26,0.1,20988.38,532.33,0.5,707.6
2010-03-27,0.1,20990.41,532.33,0.5,707.6
2010-03-28,0.1,20992.44,532.33,0.5,707.6
2010-03-29,0.1,20994.46,533.06,0.5,713.79
2010-03-30,0.1,20996.49,532.21,0.5,716.49
2010-03-31,0.1,20998.52,526.29,0.5,705.77
2010-04-01,0.5,21000.55,524.46,0.5,709.3
2010-04-02,0.5,21002.58,524.46,0.5,709.3
2010-04-03,0.5,21004.61,524.46,0.5,709.3
2010-04-04,0.5,21006.64,524.46,0.5,709.3
2010-04-05,0.5,21008.67,521.95,0.5,708.31
2010-04-06,0.5,21010.7,519.51,0.5,700.24
2010-04-07,0.5,21012.73,519.99,0.5,696.85
2010-04-08,0.5,21014.76,517.46,0.5,690.96
2010-04-09,0.5,21016.79,517.07,0.5,690.35
2010-04-10,0.5,21017.49,517.07,0.5,690.35
2010-04-11,0.5,21018.19,517.07,0.5,690.35
2010-04-12,0.5,21018.89,514.91,0.5,694.7
2010-04-13,0.5,21019.59,515.1,0.5,699.48
2010-04-14,0.5,21020.29,515.35,0.5,700.68
2010-04-15,0.5,21020.99,516.34,0.5,705.09
2010-04-16,0.5,21021.69,521.01,0.5,706.93
2010-04-17,0.5,21022.39,521.01,0.5,706.93
2010-04-18,0.5,21023.09,521.01,0.5,706.93
2010-04-19,0.5,21023.79,522.82,0.5,706.13
2010-04-20,0.5,21024.49,525.13,0.5,707.82
2010-04-21,0.5,21025.19,527.38,0.5,708.94
2010-04-22,0.5,21025.89,523.94,0.5,702.05
2010-04-23,0.5,21026.6,521.42,0.5,693.93
2010-04-24,0.5,21027.3,521.42,0.5,693.93
2010-04-25,0.5,21028.0,521.42,0.5,693.93
2010-04-26,0.5,21028.7,521.25,0.5,697.04
2010-04-27,0.5,21029.4,519.52,0.5,693.53
2010-04-28,0.5,21030.1,522.65,0.5,690.15
